Group	Group2	Family	Genus	Code	SIZE1	SIZE2	SIZE3	SIZE4	SIZE5	SIZE6	SIZE7	NCREQ1	NCRMO1	SEMIVO	UNIVO	PLURIVO	EGG	LARVA	NYMPH	IMAGO	OVOV	FREEGG	CEMEGG	CEMCLU	FRECLU	CLUVEG	CLUTER	ASEXU	RFEGG	RFCOC	RFCELL	RFDIAP	RFNON	TEG	GILL	PLAS	SPIR	AQUPAS	AQUACT	AERPAS	AERACT	FLIER	SURSWI	SWIMM	CRAW	BURR	INTST	TEMATT	PERATT
Nematomorpha	NEM	Mermithidae	Gordiacae	N-MER	0	0	0	0	0	0	1	0.75	0.25	0.2	0.2	0.6	0.4	0.2	0	0.4	0	0	0	1	0	0	0	0	0	0.25	0.25	0.25	0.25	1	0	0	0	0.6	0.2	0.2	0	0	0	0.17	0.33	0	0	0.5	0
Nematomorpha	NEM	Mermithidae	Mermithidae	N-MER	0	0	0	0	0	0	1	0.75	0.25	0	1	0	0	0	0.5	0.5	0	0.34	0	0.33	0.11	0	0.22	0	0	0	0	0.67	0.33	1	0	0	0	0	0	1	0	0	0.5	0.5	0	0	0	0	0
Nematomorpha	NEM	Gordiidae	Gordius	N-GOR	0	0	0	0	0	0	1	0.75	0.25	0.2	0.2	0.6	0	0.43	0.43	0.14	0.1	0.1	0.3	0.2	0.1	0	0.2	0	0	0	0	0.75	0.25	0.5	0	0	0.5	0	0	1	0	0.2	0.2	0.6	0	0	0	0	0
Bivalvia	BIV	Margaritiferidae	Margaritifera	B-UNI	0	0	0	0	0	0	1	0	1	0	1	0	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0	0	0.75	0	0.25	0
Bivalvia	BIV	Unionidae	Anodonta	B-UNI	0	0	0	0	0	0	1	0	1	0	1	0	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.75	0	0	0.5	0.17	0.33	0	0	0	0	0	0.75	0	0.25	0
Bivalvia	BIV	Unionidae	Potomida	B-UNI	0	0	0	0	0	0	1	0	1	0	1	0	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0	0	0.75	0	0.25	0
Bivalvia	BIV	Unionidae	Pseudanodonta	B-UNI	0	0	0	0	0	0	1	0	1	0	1	0	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0	0	0.75	0	0.25	0
Bivalvia	BIV	Unionidae	Unio	B-UNI	0	0	0	0	0	0	1	0	1	0	1	0	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.75	0	0	0.5	0.17	0.33	0	0	0	0	0	0.75	0	0.25	0
Bivalvia	BIV	Corbiculidae	Corbicula	B-VEN	0	0	0	0	0.25	0.75	0	0	1	0	0.5	0.5	0.34	0.33	0	0.33	0.75	0.25	0	0	0	0	0	0	0	0	0.25	0	0.75	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0.17	0.17	0.66	0	0	0
Bivalvia	BIV	Dreissenidae	Congeria	B-VEN	0	0	0	0.75	0.25	0	0	0	1	0	1	0	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0.2	0.2	0	0	0	0.6
Bivalvia	BIV	Dreissenidae	Dreissena	B-VEN	0	0	0	0	0.75	0.25	0	0	1	0	1	0	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0.2	0.2	0	0	0	0.6
Bivalvia	BIV	Sphaeriidae	Pisidium	B-VEN	0	0.5	0.33	0.17	0	0	0	0.4	0.6	0	0.5	0.5	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.25	0.75	0	0	0.5	0.25	0.25	0	0	0	0	0.125	0.5	0.125	0.25	0
Bivalvia	BIV	Sphaeriidae	Sphaerium	B-VEN	0	0	0	0.75	0.25	0	0	0.25	0.75	0	0.5	0.5	0.34	0.33	0	0.33	1	0	0	0	0	0	0	0	0	0	0	1	0	0.25	0.75	0	0	0.5	0.25	0.25	0	0	0	0	0.14	0.57	0	0.29	0
Porifera	POR	Spongillidae	Ephydatia	D-HAP	0	0	0.08	0.33	0.17	0.11	0.31	1	0	0	0	1	0.2	0.2	0.6	0	0	0.2	0	0.2	0.2	0	0.2	0.2	0	0	0.5	0.5	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
Porifera	POR	Spongillidae	Heteromyenia	D-HAP	0	0	0	1	0	0	0	1	0	0	0	1	0.2	0.2	0.6	0	0	0.2	0	0.2	0.2	0	0.2	0.2	0	0	0.5	0.5	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
Porifera	POR	Spongillidae	Spongilla	D-HAP	0	0	0	0	0.5	0.33	0.17	1	0	0	1	0	0.34	0.33	0	0.33	0.5	0	0	0	0	0	0	0.5	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.25	0	0	0	0	0.75
Porifera	POR	Spongillidae	Trochospongilla	D-HAP	0	0	0	0	0.5	0.33	0.17	1	0	0	1	0	0.34	0.33	0.33	0	0.5	0	0	0	0	0	0	0.5	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.25	0	0	0	0	0.75
Prosobranchia	PRO	Viviparidae	Viviparus	G-CAE	0	0	0	0	1	0	0	0.25	0.75	0.25	0.75	0	0.5	0	0	0.5	1	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.25	0.75	0	0	0.67	0.33	0	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Neritidae	Theodoxus	G-CYC	0	0	0.75	0.25	0	0	0	0.75	0.25	0	1	0	0.5	0	0	0.5	0	0	1	0	0	0	0	0	0	0	0	1	0	0.25	0.75	0	0	0.67	0.33	0	0	0	0	0	0.6	0	0	0.4	0
Prosobranchia	PRO	Valvatidae	Valvata	G-ECT	0	0.4	0.6	0	0	0	0	0.6	0.4	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	0.25	0.75	0	0	0.67	0.33	0	0	0	0	0	0.4	0.6	0	0	0
Prosobranchia	PRO	Bithyniidae	Bithynia	G-LIT	0	0	0.75	0.25	0	0	0	0.5	0.5	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	0.25	0.75	0	0	0.67	0.33	0	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Hydrobiidae	Belgrandia	G-LIT	0	0.2	0.6	0.2	0	0	0	1	0	0	1	0	0	0	0.75	0.25	0	0.33	0	0.34	0	0	0.33	0	0	0	0	0.75	0.25	0.64	0.36	0	0	0	0	1	0	0.16	0.17	0.17	0.5	0	0	0	0
Prosobranchia	PRO	Hydrobiidae	Belgrandiella	G-LIT	0	0.5	0.25	0	0.25	0	0	0.67	0.33	0	0.67	0.33	0.33	0.17	0	0.5	0.33	0	0.67	0	0	0	0	0	0	0	0	0.67	0.33	0.5	0.5	0	0	0.6	0.2	0.2	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Hydrobiidae	Bythinella	G-LIT	0	1	0	0	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	1	0	0	0	0	0	0	0	0	0.5	0.5	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Hydrobiidae	Bythiospeum	G-LIT	0	1	0	0	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0.33	0.67	0	0	0	0	0	0	0	0.5	0.5	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0	0.33	0	0.67	0	0
Prosobranchia	PRO	Hydrobiidae	Lithoglyphus	G-LIT	0	0	1	0	0	0	0	0.25	0.75	0	1	0	0.5	0	0	0.5	0	0	1	0	0	0	0	0	0	0	0	0.5	0.5	0.25	0.75	0	0	0.75	0.25	0	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Hydrobiidae	Mercuria	G-LIT	0	0.5	0.5	0	0	0	0	0.25	0.75	0	1	0	0	0.5	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0	0	1	0	0	0	0
Prosobranchia	PRO	Hydrobiidae	Potamopyrgus	G-LIT	0	0.6	0.4	0	0	0	0	0.75	0.25	0	0.25	0.75	0.5	0	0	0.5	1	0	0	0	0	0	0	0	0	0	0	1	0	0.25	0.75	0	0	0.43	0.285	0.285	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Hydrobiidae	Pseudoamnicola	G-LIT	0	0	0	0.2	0.6	0.2	0	0.67	0.33	0	0.5	0.5	0	0.5	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0.67	0.33	0.5	0.5	0	0	0.5	0.25	0.25	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Hydrobiidae	Sadleriana	G-LIT	0	0.5	0.25	0	0.25	0	0	0.67	0.33	0	0.5	0.5	0.285	0.285	0	0.43	0.5	0	0.5	0	0	0	0	0	0	0	0	0.67	0.33	0.5	0.5	0	0	0.6	0.2	0.2	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Hydrobiidae	Semisalsa	G-LIT	0	0.5	0.25	0	0.25	0	0	0.67	0.33	0	0.67	0.33	0.33	0.17	0	0.5	0.33	0	0.67	0	0	0	0	0	0	0	0	0.67	0.33	0.5	0.5	0	0	0.6	0.2	0.2	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Hydrobiidae	Syrofontan	G-LIT	0	0.5	0.25	0	0.25	0	0	0.67	0.33	0	0.67	0.33	0.33	0.17	0	0.5	0.33	0	0.67	0	0	0	0	0	0	0	0	0.67	0.33	0.5	0.5	0	0	0.6	0.2	0.2	0	0	0	0	0.75	0.25	0	0	0
Prosobranchia	PRO	Melanopsidae	Esperiana	G-NEO	0	0	0.17	0.5	0.33	0	0	1	0	0	0.25	0.75	0	0.5	0	0.5	0.33	0	0	0.5	0	0	0	0.17	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0	0	1	0	0	0	0
Prosobranchia	PRO	Melanopsidae	Fagotia	G-NEO	0	0	0.17	0.5	0.33	0	0	1	0	0	0.25	0.75	0	0.5	0	0.5	0.33	0	0	0.5	0	0	0	0.17	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0	0	1	0	0	0	0
Prosobranchia	PRO	Melanopsidae	Melanopsis	G-NEO	0	0	0.17	0.5	0.33	0	0	1	0	0	0.25	0.75	0	0.5	0	0.5	0.33	0	0	0.5	0	0	0	0.17	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0	0	1	0	0	0	0
Prosobranchia	PRO	Pleuroceridae	Amphimelania	G-NEO	0	0	0.4	0.6	0	0	0	0.62	0.38	0.13	0.65	0.22	0.5	0	0	0.5	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.75	0.25	0	0	0	0	0	1	0	0	0	0
Prosobranchia	PRO	Thiaridae	Melanoides	G-NEO	0	0	0	0	0.75	0.25	0	0.62	0.38	0.13	0.65	0.22	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0.5	0	0	0	1	0	1	0	0	0	0.75	0.25	0	0	0	0	0	1	0	0	0	0
Pulmonates	PUL	Acroloxidae	Acroloxus	G-HYG	0	0	1	0	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0.67	0.33	0	0	0	0	0	0.25	0.75	0	0	0
Pulmonates	PUL	Lymnaeidae	Galba	G-HYG	0	0	0	0.75	0.25	0	0	1	0	0	0	1	0.75	0	0	0.25	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0	0	1	0	0	0	0
Pulmonates	PUL	Lymnaeidae	Lymnaea	G-HYG	0	0	0	0	0.5	0.5	0	0.6	0.4	0.25	0.75	0	0.6	0	0	0.4	0	0	0	0.75	0.25	0	0	0	0	0	0	1	0	1	0	0	0	0.5	0.5	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Lymnaeidae	Myxas	G-HYG	0	0	0	1	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0	0	1	0	0	0	0
Pulmonates	PUL	Lymnaeidae	Radix	G-HYG	0	0	0	0.25	0.75	0	0	0.4	0.6	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Lymnaeidae	Stagnicola	G-HYG	0	0	0	0	1	0	0	1	0	0	0.75	0.25	0.6	0	0	0.4	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0	0	1	0	0	0	0
Pulmonates	PUL	Physidae	Aplexa	G-HYG	0	0	0	1	0	0	0	1	0	0	0.75	0.25	0.6	0	0	0.4	0	0	0	1	0	0	0	0	0.25	0	0	0.75	0	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Physidae	Physa	G-HYG	0	0	0.25	0.75	0	0	0	0.75	0.25	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	0.75	0.25	0	0	0.67	0.33	0	0	0	0.33	0	0.67	0	0	0	0
Pulmonates	PUL	Physidae	Physella	G-HYG	0	0	0	1	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0.67	0.33	0	0	0	0	0	1	0	0	0	0
Pulmonates	PUL	Planorbidae	Ancylus	G-HYG	0	0	0.5	0.5	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0.5	0.25	0.25	0	0	0	0	0.6	0	0	0.4	0
Pulmonates	PUL	Planorbidae	Anisus	G-HYG	0	0	0.6	0.4	0	0	0	1	0	0	1	0	0.75	0	0	0.25	0	0	0	1	0	0	0	0	0.2	0	0.2	0.6	0	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Planorbidae	Armiger	G-HYG	0	1	0	0	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Planorbidae	Bathyomphalus	G-HYG	0	0.6	0.4	0	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Planorbidae	Bulinus	G-HYG	0	0	0.25	0.75	0	0	0	0.25	0.75	0.43	0.43	0.14	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Planorbidae	Ferrissia	G-HYG	0	1	0	0	0	0	0	1	0	0	1	0	0.6	0	0	0.4	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0.5	0.25	0.25	0	0	0	0	0.4	0.6	0	0	0
Pulmonates	PUL	Planorbidae	Gyraulus	G-HYG	0	0	1	0	0	0	0	0.75	0.25	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0.5	0.5	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Planorbidae	Hippeutis	G-HYG	0	0.25	0.75	0	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Planorbidae	Planorbarius	G-HYG	0	0	0	0	1	0	0	0.25	0.75	1	0	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Planorbidae	Planorbis	G-HYG	0	0	0	1	0	0	0	1	0	0	0.75	0.25	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0.5	0.5	0	0.6	0.4	0	0	0.67	0.33	0	0	0	0.33	0	0.67	0	0	0	0
Pulmonates	PUL	Planorbidae	Segmentina	G-HYG	0	0	1	0	0	0	0	1	0	0	1	0	0.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0.67	0.33	0	0	0	0.25	0	0.75	0	0	0	0
Pulmonates	PUL	Succineidae	Succinea	G-PUL	0	0	0	0.75	0.25	0	0	0.6	0.4	0.25	0.75	0	0.6	0	0	0.4	0	0	0	0.75	0.25	0	0	0	0	0	0	1	0	1	0	0	0	0.5	0.5	0	0	0	0.25	0	0.75	0	0	0	0
Hirudinea	HIR	Erpobdellidae	Dina	H-ARH	0	0	0	0	1	0	0	0.25	0.75	0.25	0.75	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0.5	0.5	0	0	0	0	0	0.67	0.17	0	0.16	0
Hirudinea	HIR	Erpobdellidae	Erpobdella	H-ARH	0	0	0	0	1	0	0	0.25	0.75	0.25	0.75	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0.34	0.33	0.33	0	0	0	0.17	0.5	0.17	0	0.16	0
Hirudinea	HIR	Erpobdellidae	Trocheta	H-ARH	0	0	0	0	0	0	1	0	1	1	0	0	0.43	0.43	0	0.14	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0.34	0.33	0	0.33	0	0	0	0.75	0.25	0	0	0
Hirudinea	HIR	Haemopidae	Haemopis	H-ARH	0	0	0	0	0	1	0	0	1	0	1	0	0.2	0.6	0	0.2	0	0	0	0.6	0	0	0.4	0	0	1	0	0	0	1	0	0	0	0.34	0.33	0.33	0	0	0	0.14	0.58	0.14	0	0.14	0
Hirudinea	HIR	Hirudinidae	Hirudo	H-ARH	0	0	0	0	0	0.75	0.25	0	1	1	0	0	0.17	0.5	0	0.33	0	0	0	0.6	0	0	0.4	0	0	1	0	0	0	1	0	0	0	0.6	0.2	0.2	0	0	0	0	0.6	0	0	0.4	0
Hirudinea	HIR	Hirudinidae	Limnatis	H-ARH	0	0	0	0	0	0.75	0.25	0	1	1	0	0	0.17	0.5	0	0.33	0	0	0	0.6	0	0	0.4	0	0	1	0	0	0	1	0	0	0	0.6	0.2	0.2	0	0	0	0	0.6	0	0	0.4	0
Hirudinea	HIR	Glossiphoniidae	Batracobdella	H-RHY	0	0	0	1	0	0	0	0	1	0	1	0	0.34	0.33	0	0.33	0.67	0	0	0	0.33	0	0	0	0	1	0	0	0	1	0	0	0	0.67	0.33	0	0	0	0	0	0.8	0	0	0.2	0
Hirudinea	HIR	Glossiphoniidae	Glossiphonia	H-RHY	0	0	0	0.5	0.5	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0.67	0	0	0	0.33	0	0	0	0.5	0	0	0	0.5	1	0	0	0	0.5	0.5	0	0	0	0	0	0.75	0	0	0.25	0
Hirudinea	HIR	Glossiphoniidae	Helobdella	H-RHY	0	0	0.75	0.25	0	0	0	0.75	0.25	0	0.75	0.25	0.34	0.33	0	0.33	0.67	0	0	0	0.33	0	0	0	0	1	0	0	0	1	0	0	0	0.5	0.5	0	0	0	0	0	0.67	0.17	0	0.16	0
Hirudinea	HIR	Glossiphoniidae	Hemiclepsis	H-RHY	0	0	0	1	0	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0.67	0	0	0	0.33	0	0	0	0	1	0	0	0	1	0	0	0	0.75	0.25	0	0	0	0	0	0.75	0	0	0.25	0
Hirudinea	HIR	Glossiphoniidae	Placobdella	H-RHY	0	0	0	0	0.25	0.75	0	0	1	0	1	0	0.375	0.375	0	0.25	0.67	0	0	0	0.33	0	0	0	0	1	0	0	0	1	0	0	0	0.4	0.2	0.4	0	0	0	0	0.75	0	0	0.25	0
Hirudinea	HIR	Glossiphoniidae	Theromyzon	H-RHY	0	0	0	0	1	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0.67	0	0	0	0.33	0	0	0	0	1	0	0	0	1	0	0	0	0.33	0.17	0.5	0	0	0	0	0.75	0	0	0.25	0
Hirudinea	HIR	Piscicolidae	Piscicola	H-RHY	0	0	0	0	0.4	0.6	0	1	0	0	1	0	0.375	0.375	0	0.25	0	0	0.6	0.4	0	0	0	0	0	1	0	0	0	1	0	0	0	0.6	0.4	0	0	0	0	0	0.6	0	0	0.4	0
Hydrozoa	HYD	Clavidae	Cordylophora	HY-ANT	0	0	0	0	0.75	0.25	0	1	0	0	1	0	0.34	0.33	0	0.33	0	0	0	0.4	0	0	0	0.6	0.75	0	0	0.25	0	1	0	0	0	0.75	0.25	0	0	0	0	0.25	0	0	0	0	0.75
Hydrozoa	HYD	Hydridae	Hydra	HY-ANT	0	0	0.5	0.33	0.17	0	0	0	1	0	1	0	0.34	0.33	0	0.33	0	0	0	0.4	0	0	0	0.6	0	0	0	0	1	1	0	0	0	0.75	0.25	0	0	0	0.25	0	0	0	0	0.75	0
Hydrozoa	HYD	Olindiidae	Microhydra	HY-LIM	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0.5	0	0	0	0	0	0.5	0	0	0	0	1	1	0	0	0	0.75	0.25	0	0	0	0	0.6	0	0	0	0.4	0
Coleoptera	COL	Chrysomelidae	Donacia	I-COL	0	0	0	1	0	0	0	0.25	0.75	0	1	0	0.34	0.33	0.33	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.25	0	0	0.75	0	0	0	1	0	0	0	0	0.5	0	0.5	0
Coleoptera	COL	Chrysomelidae	Macroplea	I-COL	0	0	0	1	0	0	0	0.25	0.75	0	1	0	0.27	0.27	0.28	0.18	0	0	0	1	0	0	0	0	0	1	0	0	0	0.14	0.43	0.43	0	0	0.25	0	0.75	0.1	0	0	0.3	0.3	0	0.3	0
Coleoptera	COL	Chrysomelidae	Plateumaris	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0	0	0.25	0.75	0	0.25	0	0.25	0.25	0.25	0	0	0	1	0	0	0	0	0.5	0	0.5	0	0	1	0	0	0	0.25	0	0	0.75	0	0
Coleoptera	COL	Dryopidae	Dryops	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.25	0.5	0	0.25	0	0	0	0	0	0.25	0.75	0	0	0	0	0	1	0.34	0	0.33	0.33	0	0.25	0	0.75	0.25	0	0	0.375	0.375	0	0	0
Coleoptera	COL	Dryopidae	Pomatinus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.17	0.5	0	0.33	0	0	0	0	0	0	1	0	0	0	0	0	1	0.375	0	0.375	0.25	0	0.25	0	0.75	0.14	0	0	0.43	0.43	0	0	0
Coleoptera	COL	Dytiscidae	Acilius	I-COL	0	0	0	1	0	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Agabus	I-COL	0	0	0.6	0.4	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	0.75	0	0.25	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Bidessus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.125	0	0.375	0.375	0	0.125	0	0
Coleoptera	COL	Dytiscidae	Canthydrus	I-COL	0	0.5	0.25	0.25	0	0	0	0.25	0.75	0	0.5	0.5	0.34	0.33	0	0.33	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Coelambus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Coelostoma	I-COL	0	0.67	0.33	0	0	0	0	0.25	0.75	0	0.75	0.25	0.34	0.33	0	0.33	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Colymbetes	I-COL	0	0	0	1	0	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Copelatus	I-COL	0	0	1	0	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Cybister	I-COL	0	0	0	0	1	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Deronectes	I-COL	0	0.75	0.25	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.33	0.17	0	0.5	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Dytiscus	I-COL	0	0	0	0	0.75	0.25	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Eretes	I-COL	0	0	0	1	0	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Graphoderus	I-COL	0	0	0	1	0	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Graptodytes	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Herophydrus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.5	0.5	0.34	0.33	0	0.33	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
